מזהה,סוג,"מק""ט",Name,מחיר רגיל,Categories,פורסם,האם מומלץ?,נראות בקטלוג,תיאור קצר,תיאור,תאריך התחלה של מחיר המבצע,תאריך סיום של מחיר המבצע,Tax status,סוג מס,במלאי?,מלאי,כמות של מלאי מועט,לאפשר הזמנות מראש?,נמכר בנפרד?,משקל (kg),אורך (cm),רוחב (cm),גובה (cm),לאפשר חוות דעת של לקוחות?,הערת רכישה,מחיר מבצע,תגיות,Shipping class, תמונות,הגבלת הורדות,ימים שנותרו לתוקף ההורדה,אב,מוצרים מקובצים,מוצרים משודרגים,מוצרים משלימים,URL חיצוני,טקסט כפתור,מיקום,,,
5384,simple,,צלחת אפורה מפלסטיק ,7,צבעוני חלק > אפור,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,404,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5385,simple,,צלחת אפורה מפלסטיק ,5,צבעוני חלק > אפור,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,405,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5386,simple,,קערה אפורה מפלסטיק,7.9,צבעוני חלק > אפור,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,406,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5387,simple,,קערית אפורה מפלסטיק,6,צבעוני חלק > אפור,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,407,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
,,,שחור,מחיר,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,408,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5389,simple,,צלחת שחורה מפלסטיק ,7,צבעוני חלק > שחור ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,409,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5390,simple,,צלחת שחורה מפלסטיק ,5,צבעוני חלק > שחור ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,410,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5391,simple,,קערה שחורה מפלסטיק,7.9,צבעוני חלק > שחור ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,411,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5392,simple,,קערית שחורה מפלסטיק,6,צבעוני חלק > שחור ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,412,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
,,,לבן,מחיר,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,413,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5394,simple,,צלחת לבנה מפלסטיק ,7,צבעוני חלק > לבן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,414,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5395,simple,,צלחת לבנה מפלסטיק ,5,צבעוני חלק > לבן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,415,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5396,simple,,קערה לבנה מפלסטיק,7.9,צבעוני חלק > לבן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,416,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5397,simple,,קערית לבנה מפלסטיק,6,צבעוני חלק > לבן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,417,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
,,,שמנת,מחיר,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,418,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5399,simple,,צלחת שמנת מפלסטיק ,7,צבעוני חלק > שמנת,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,419,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5400,simple,,צלחת שמנת מפלסטיק ,5,צבעוני חלק > שמנת,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,420,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5401,simple,,קערה שמנת מפלסטיק,7.9,צבעוני חלק > שמנת,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,421,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5402,simple,,קערית שמנת מפלסטיק,6,צבעוני חלק > שמנת,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,422,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
,,,,,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,423,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
,,,,,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,424,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
,,,אקולוגי-,מחיר,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,425,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5406,simple,,מרקיות מתכלות מקנה סוכר,12.9,אקולוגי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,426,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5407,simple,,צלחות מתכלות 25 סמ,23.3,אקולוגי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,427,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5408,simple,,צלחות מתכלות 17,12.9,אקולוגי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,428,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5409,simple,,קערה בצורת לב מתכלה,21.9,אקולוגי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,429,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5410,simple,,צלחת מרובעת מתכלה ,24.9,אקולוגי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,430,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5411,simple,,קערות קוקוס ,45,אקולוגי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,431,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5412,simple,,מגשי עץ מתכלים,13.9,אקולוגי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,432,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5413,simple,,כפיות עץ מתכלות ,13.9,אקולוגי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,433,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5414,simple,,סכיני עץ מתכלים,13.9,אקולוגי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,434,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5415,simple,,מזלגות עץ מתכלות,13.9,אקולוגי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,435,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5416,simple,,קשים מתכלים,11.9,אקולוגי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,436,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5417,simple,,קונוסים מתכלים,11.9,אקולוגי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,437,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5418,simple,,,,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,438,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
